0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
,,,,,,,,,,,,,,,,,,,
0.13135353,0.21209796,0.29231328,0.31979784,0.35208932,0.36942506,0.38821748,0.4054306,0.41696253,0.42389366,0.44997972,0.4605298,0.47032246,0.4816018,0.48869362,0.49323067,0.49863994,0.50599974,0.512983,0.5204193
0.08359965,0.14570619,0.18353681,0.21029928,0.23397112,0.24873185,0.2629781,0.27335247,0.28928667,0.29905736,0.3059534,0.3206734,0.3351872,0.34092632,0.34615064,0.3525855,0.35730174,0.36202675,0.36983654,0.3805611
0.07887069,0.115111895,0.15135325,0.17412676,0.17821898,0.19007966,0.2018941,0.21606565,0.22362027,0.23052613,0.23615208,0.24450819,0.25024295,0.25916848,0.2681562,0.27897844,0.28306678,0.2870634,0.29045373,0.30081683
0.03602989,0.09233272,0.14737996,0.16999677,0.20209812,0.22524919,0.23795101,0.2537152,0.26345605,0.2735358,0.28619975,0.30000478,0.30887997,0.31719786,0.32489416,0.3319272,0.33599618,0.34044415,0.34523228,0.34969324
0.08540056,0.11179282,0.15447447,0.18873163,0.206219,0.22459775,0.24400994,0.26240626,0.2711933,0.2823604,0.29242733,0.30416575,0.30915532,0.31494004,0.32262555,0.32697827,0.32992303,0.3360293,0.33929476,0.34546724
0.11307639,0.15637931,0.19173786,0.22574066,0.25233,0.27189142,0.2923114,0.30602562,0.3213338,0.33291605,0.33987057,0.35262856,0.36051852,0.3664799,0.37193924,0.3756106,0.37867275,0.38356137,0.38835922,0.39257154
0.14616351,0.19117796,0.2569648,0.29778394,0.31957605,0.34062648,0.36476135,0.3819195,0.3957396,0.4059405,0.41273072,0.42101777,0.4292593,0.43422312,0.43843776,0.4422203,0.44753617,0.45018488,0.4550858,0.4584006
0.1287828,0.17630953,0.22177008,0.2586495,0.28115323,0.30269656,0.32554182,0.34152353,0.35445407,0.36316305,0.36864138,0.3765107,0.38826284,0.39285904,0.40252003,0.40856266,0.41368437,0.42072397,0.42369285,0.42754892
0.122435294,0.16983742,0.21141484,0.24195345,0.2636092,0.27998382,0.3012749,0.31410742,0.32495138,0.33300656,0.34006444,0.34759673,0.35283098,0.3598313,0.36467078,0.37321624,0.37920687,0.38242182,0.3934258,0.39747986
0.11819387,0.16407365,0.20184313,0.23247872,0.25211984,0.26552582,0.2813546,0.29310092,0.30271354,0.3107363,0.31763816,0.32305562,0.3295265,0.33555475,0.33993655,0.34529358,0.3502135,0.36149466,0.36571184,0.36918494
0.10860395,0.15265699,0.18809108,0.22641034,0.24226698,0.25531238,0.26784334,0.27855653,0.28928816,0.29673043,0.3052095,0.31283087,0.31855345,0.32474536,0.32876676,0.33569705,0.34089127,0.34427714,0.34739342,0.35072732
0.12087443,0.17098932,0.20178561,0.24065217,0.25975093,0.2745641,0.285352,0.2986448,0.3101149,0.32268924,0.3312515,0.33762142,0.34381595,0.35123155,0.35651597,0.36316878,0.37026167,0.3763593,0.3804402,0.3851135
0.16024354,0.20249942,0.2339782,0.27546737,0.30250522,0.31894585,0.33321792,0.35062113,0.36282825,0.37347558,0.38324344,0.39300704,0.39994445,0.40727273,0.41528472,0.42177802,0.42709932,0.43215978,0.4358152,0.440336
0.17634502,0.2177958,0.24682195,0.28314847,0.30954504,0.32341754,0.33887476,0.35854578,0.36889005,0.37703955,0.38589576,0.39536944,0.4016192,0.4081672,0.41477472,0.42094198,0.42578593,0.43056506,0.4347617,0.43866518
0.1711408,0.21520154,0.24144918,0.27370384,0.2981458,0.3138641,0.33348307,0.352567,0.3625725,0.37163517,0.3799809,0.3877043,0.3928926,0.39977455,0.40567908,0.41134486,0.41711453,0.42131728,0.4259695,0.42945445
0.16648926,0.20878266,0.23368093,0.25446522,0.2758691,0.29500183,0.31272104,0.32896677,0.3376345,0.34735042,0.35456043,0.36105385,0.3682439,0.3750698,0.38135874,0.3864221,0.39132267,0.39614207,0.39948735,0.40250123
0.17346999,0.21868993,0.23922278,0.25837058,0.27429706,0.288631,0.3115148,0.32223392,0.33423418,0.34153736,0.34778327,0.35465366,0.35969552,0.36436993,0.36775294,0.37203422,0.3768269,0.3816475,0.38793936,0.39052513
0.19339155,0.23608765,0.2560018,0.27675048,0.29091385,0.30342197,0.32271037,0.3349028,0.34769,0.354206,0.35967317,0.36826754,0.37556925,0.3799116,0.3844915,0.3906334,0.39573783,0.39968488,0.4054671,0.4108114
0.2207979,0.27249905,0.296332,0.32075682,0.33750075,0.36603266,0.37887326,0.38917103,0.39805216,0.40964773,0.41406596,0.42270395,0.42829448,0.44235715,0.44852024,0.45434391,0.45971754,0.46368423,0.46853858,0.4731566
0.20121203,0.25001502,0.2742522,0.30166292,0.32105133,0.3459094,0.36559182,0.37657315,0.38751543,0.3995303,0.40763935,0.4174941,0.4340417,0.4405747,0.4471362,0.45130917,0.45832264,0.46273965,0.46782047,0.47410622
0.1971997,0.24323241,0.2684483,0.29767317,0.31731603,0.35054553,0.3650641,0.3771502,0.38667014,0.39845783,0.4073428,0.41725117,0.4321923,0.43836275,0.44440356,0.45084327,0.45393482,0.45931625,0.46703184,0.4715032
0.19260933,0.2346712,0.25434047,0.28414482,0.31054416,0.33986938,0.35314897,0.36859104,0.3798472,0.38980743,0.39780894,0.4080267,0.41865402,0.427084,0.4345902,0.44101828,0.4450577,0.45187497,0.45643556,0.46049345
0.20131342,0.2368994,0.2645576,0.30051693,0.3202615,0.33967695,0.35959104,0.37665117,0.39135537,0.40444928,0.4153039,0.42644188,0.43289626,0.43874824,0.44882154,0.45619643,0.46308485,0.4696011,0.474945,0.47923613
0.21507275,0.24701524,0.26983273,0.30453405,0.32254994,0.34836394,0.36967367,0.38564372,0.4003119,0.41791704,0.42728677,0.4401493,0.44915092,0.45689178,0.46648744,0.47348872,0.4793686,0.4888656,0.49490944,0.49995995
0.1946193,0.22040673,0.25454566,0.2967176,0.32428148,0.35118,0.37933436,0.39873305,0.42241618,0.43761942,0.45486122,0.46655607,0.48112512,0.49223536,0.50130785,0.5109048,0.51794857,0.5265539,0.53406143,0.5402768
0.20187317,0.22600986,0.25274962,0.3019967,0.33011577,0.35350215,0.3806484,0.40093973,0.42274523,0.4392244,0.45224813,0.4654727,0.47838527,0.48957476,0.50015587,0.5085556,0.51514,0.52440774,0.53179294,0.5384296
0.21060306,0.23324384,0.27236363,0.31374744,0.33768314,0.36153263,0.39384326,0.40967613,0.4289392,0.44441113,0.45836616,0.46892267,0.4807234,0.48954087,0.49896333,0.50553936,0.51310563,0.52215284,0.53065807,0.53684795
0.18451367,0.2064087,0.24928093,0.28283426,0.31189555,0.33303994,0.36371648,0.37778744,0.39566568,0.4107459,0.4225261,0.43409947,0.44502327,0.45414385,0.461371,0.46806756,0.4736978,0.4802922,0.48837245,0.4965373
0.16461882,0.18653491,0.22627287,0.25908214,0.28242782,0.30882263,0.33734325,0.35015377,0.366065,0.38098827,0.3910246,0.4028559,0.41195568,0.42045614,0.42722702,0.43310893,0.44009185,0.4447526,0.45309025,0.4611586
0.14698863,0.16618,0.20251021,0.22960626,0.24780568,0.27429193,0.30148688,0.31391162,0.32924533,0.34319282,0.35262635,0.36410907,0.37292528,0.3808038,0.3861285,0.391388,0.39926532,0.40395638,0.4112642,0.41776788
0.12886037,0.14737244,0.1823108,0.21117465,0.23007715,0.2536092,0.28139463,0.29491448,0.30792114,0.32043362,0.32903957,0.33833465,0.34640834,0.3516719,0.35830602,0.3630309,0.3681736,0.37503365,0.38276023,0.38943765
0.11833797,0.14508109,0.16873732,0.19244099,0.21313146,0.23590605,0.25874537,0.27062973,0.282855,0.2930574,0.30222785,0.30946392,0.31667778,0.32107252,0.32804558,0.33624473,0.3404524,0.34447291,0.349321,0.35656372
0.110088676,0.13623415,0.15424849,0.17736496,0.19692057,0.21604483,0.23828605,0.2503139,0.2588862,0.26697862,0.275857,0.28186658,0.29023236,0.29519618,0.30329472,0.3085889,0.3122479,0.3170327,0.32318932,0.3269627
0.0950545,0.12087999,0.13489473,0.1535097,0.17345981,0.1909745,0.21089774,0.22119196,0.22838092,0.23481765,0.24251418,0.24806237,0.25784984,0.2626731,0.26868507,0.2771145,0.28177342,0.28656778,0.2895647,0.29478133
0.09133131,0.116774544,0.13528521,0.1545172,0.17374802,0.18913059,0.2078776,0.21744177,0.22409749,0.23034997,0.23997451,0.24713956,0.2552463,0.25963217,0.2678068,0.27523312,0.2800065,0.28391832,0.28855598,0.29182717
0.067931436,0.086221114,0.118177935,0.1389045,0.15308289,0.16865945,0.18626165,0.19800787,0.21393186,0.22063938,0.22942328,0.24109933,0.24485202,0.24935901,0.25619665,0.2619369,0.2665148,0.2715553,0.27627084,0.2822935
